"B@{}S@{P@[,LONGLINE]O@[,CROSSOVER21]V@[,AD:OBV]}",1.3150170247739734,1,1,0
"B@{P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]}S@{M@[,RSI]}",-2.637176050044686,1,0,1
"B@{}S@{M@[,ADXR20,APO]P@[,BELTHOLD,LONGLINE]}",-1.387874360847338,1,0,1
"B@{P@[,3INSIDE]O@[,CROSSOVER21,CROSSOVER50]}S@{}",0.32690421706440015,1,1,0
"B@{P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,UNIQUE3RIVER]}S@{}",-0.9042553191489361,1,0,1
"B@{P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]}S@{O@[,CROSSOVER21]}",-0.7925603064687876,1,0,1
"B@{P@[,BELTHOLD,COUNTERATTACK]}S@{M@[,CCI]}",0.9438305709023941,1,1,0
"B@{P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN]}S@{V@[,AD]}",-0.7737594617325522,1,0,1
"B@{}S@{M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE]V@[,AD:OBV]}",-1.7019438444924446,1,0,1
"B@{P@[,ENGULFING,CLOSINGMARUBOZU,3INSIDE,LONGLINE]}S@{O@[,CROSSOVER21]}",-4.964539007092186,1,0,1
"B@{V@[,AD:OBV]}S@{M@[,CCI]}",-0.22,1,0,1
"B@{}S@{P@[,SPINNINGTOP,HIKKAKE,HIKKAKEMOD,SHORTLINE]}",-0.4190598991911851,1,0,1
"B@{}S@{M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,3INSIDE,HIGHWAVE]}",-0.6916996047430858,1,0,1
