buyIndia,avg,count
"P@[,MORNINGSTAR,LONGLINE]O@[,CROSSOVER21]",0.5441354292623977,1
"M@[,ADXR20:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",0.546573182803151,2
"P@[,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",0.5505646098486487,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE]O@[,CROSSOVER21]",0.5555555555555635,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]",0.5560334547405882,7
"P@[,SPINNINGTOP,3OUTSIDE]O@[,CROSSOVER50]",0.5591397849462414,1
"M@[,ADXR20:BOP]P@[,HIKKAKE]",0.5592682926829212,2
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]",0.5676126878130179,1
"P@[,ENGULFING,LONGLINE]V@[,AD:OBV]",0.5703017211998002,2
"M@[,RSI:BOP]P@[,ENGULFING,UNIQUE3RIVER]",0.5729166666666636,1
"M@[,CCI:BOP]P@[,CDLINVERTEDHAMMER,SHORTLINE]",0.5738880918220948,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,HIGHWAVE,RICKSHAWMAN]",0.57536685819398,8
"P@[,COUNTERATTACK,LONGLINE]",0.5782324356520714,4
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]V@[,AD:OBV]",0.5798192771084314,1
"M@[,ADXR20,AROON:BOP]P@[,LONGLINE]",0.5812916954221307,2
"P@[,BELTHOLD,ENGULFING,HIKKAKE,LONGLINE]",0.5826151025955086,3
"M@[,RSI:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",0.584938008867379,9
"M@[,ADXR40:BOP]P@[,3INSIDE,LONGLINE]",0.5885000000000076,2
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HIKKAKE,MATCHINGLOW,TAKURI]",0.5888888888888838,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]V@[,AD]",0.5890448665015164,1
"M@[,AROON:BOP]P@[,SPINNINGTOP,SHORTLINE]",0.5900483987596845,8
"M@[,AROON:BOP]P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",0.593336376083985,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",0.5992201214885667,3
"P@[,HARAMI,SPINNINGTOP,SHORTLINE]O@[,CROSSOVER21]",0.5993690851734944,1
"M@[,AROON:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,MORNINGSTAR,LONGLINE]",0.5993690851735064,1
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",0.5998599248636213,2
"P@[,ENGULFING,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.6,1
"O@[,CROSSOVER21,CROSSOVER50]",0.6075527299340248,8
"M@[,CCI:BOP]P@[,BELTHOLD,PIERCING]",0.6125356125356168,1
"M@[,AROON:BOP]P@[,3OUTSIDE,LONGLINE]",0.6154234491084135,6
"M@[,CCI,RSI:BOP]P@[,SHORTLINE]",0.6162049626199905,12
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE,TAKURI]",0.6167671583970465,4
"M@[,AROON,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.6196213425129127,1
"M@[,ADXR40,RSI:BOP]P@[,BELTHOLD,LONGLINE]",0.6235294117647006,1
"M@[,AROON:BOP]P@[,BELTHOLD,ENGULFING]",0.6285917995007466,22
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21,CROSSOVER50]",0.6297795771479879,1
"P@[,HAMMER,DOJI,DOJISTAR,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,TAKURI]",0.6313131313131313,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE]",0.634180279767001,5
"M@[,AROON,CCI:BOP]P@[,3INSIDE]",0.6410131759691412,4
"P@[,HARAMI,HIKKAKE]",0.6431955250888084,11
"P@[,HAMMER,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HOMINGPIGEON,TAKURI]",0.6561085972850628,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,RICKSHAWMAN]",0.6584615067754093,3
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]",0.6651506537805597,1
"M@[,AROON:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",0.6662506318819811,12
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",0.6683394432082606,4
"M@[,AROON:BOP]P@[,BELTHOLD]O@[,CROSSOVER50]",0.6739130434782659,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.6748144260328409,1
"P@[,BELTHOLD,ENGULFING,LONGLINE]O@[,CROSSOVER50]",0.6821631172027748,4
"P@[,ENGULFING,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE]",0.6860902255639055,1
"M@[,ADXR20,RSI:BOP]P@[,SHORTLINE]",0.6876396768093518,1
"M@[,RSI:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE,TAKURI]",0.6923076923076923,1
"P@[,HIKKAKE]O@[,CROSSOVER50]",0.6938958175125904,8
"P@[,ENGULFING,MORNINGSTAR,LONGLINE]",0.6939173871547677,8
"M@[,RSI,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.6956159503371412,2
"P@[,HAMMER,HIKKAKE,MATCHINGLOW]",0.7098344959392746,15
"M@[,APO,AROON:BOP]P@[,BELTHOLD]",0.7117402456910957,6
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",0.7126948775055655,1
"P@[,ENGULFING,CLOSINGMARUBOZU,MORNINGSTAR,LONGLINE]",0.7188841201716787,1
"P@[,ENGULFING,SPINNINGTOP,UNIQUE3RIVER]",0.7234909471938409,4
"P@[,SPINNINGTOP,3OUTSIDE,SHORTLINE]",0.7263199341087702,9
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,HIKKAKE,SHORTLINE]",0.7276120584488074,2
"M@[,CCI:BOP]P@[,SPINNINGTOP,SHORTLINE]",0.7416627515526496,32
"M@[,APO:BOP]P@[,SHORTLINE]V@[,AD:OBV]",0.7435614198694843,2
"M@[,AROON:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",0.744107327618131,2
"M@[,APO:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",0.7457015294005803,1
"P@[,HARAMI,SPINNINGTOP]O@[,CROSSOVER21]",0.7481475838248208,3
"M@[,AROON:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",0.7557117750439287,1
"M@[,ADXR40:BOP]P@[,BELTHOLD,LONGLINE]",0.759193386487523,2
"M@[,AROON:BOP]P@[,ENGULFING,LONGLINE]",0.7623143307057236,11
"P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.7782881068283634,3
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,UNIQUE3RIVER]",0.7852302011230635,4
"M@[,RSI,CCI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",0.7894736842105263,1
"P@[,SHORTLINE,UNIQUE3RIVER]O@[,CROSSOVER21]",0.7904642409033821,1
"M@[,CCI:BOP]O@[,CROSSOVER50]",0.791366906474816,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN,SHORTLINE]",0.7947645374343304,4
"M@[,AROON:BOP]P@[,3INSIDE,LONGLINE]",0.7965664481525615,4
"P@[,HIKKAKE,STICKSANDWICH]",0.8062290868013315,4
"M@[,AROON:BOP]P@[,3INSIDE,UNIQUE3RIVER]",0.808957952467999,1
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]",0.814017898907474,2
"M@[,APO,CCI:BOP]P@[,ENGULFING]",0.8193335169374735,1
"M@[,CCI,RSI:BOP]P@[,LONGLINE]",0.8231930313998052,11
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI,UNIQUE3RIVER]",0.8235294117647093,1
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI]",0.8333333333333334,1
"M@[,CCI:BOP]P@[,BELTHOLD,PIERCING,LONGLINE]",0.8334956270820473,6
"M@[,APO,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.8359374999999977,1
"M@[,RSI:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",0.8421052631578918,1
"P@[,SPINNINGTOP,3INSIDE,SHORTLINE]",0.8570201874638316,3
"M@[,CCI:BOP]P@[,BELTHOLD,MORNINGSTAR,LONGLINE]",0.8674521622968783,16
"M@[,RSI:BOP]P@[,BELTHOLD,SEPARATINGLINES]",0.8739495798319403,1
"M@[,APO,AROON,CCI:BOP]",0.8803361240537604,2
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.8817839386393964,6
"P@[,HARAMI,HIKKAKE,HOMINGPIGEON,MATCHINGLOW]",0.8887715549505534,3
"M@[,APO:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.88937635345121,4
"P@[,ENGULFING,SHORTLINE]V@[,AD:OBV]",0.8961271721343412,1
"M@[,APO:BOP]P@[,3INSIDE,SHORTLINE]",0.9007383347618778,1
"M@[,CCI:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",0.9082326387008822,11
"M@[,APO:BOP]P@[,LONGLINE]O@[,CROSSOVER21]",0.9169780363564626,3
"M@[,RSI:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",0.9186701167193151,2
"P@[,DOJI,LONGLEGGEDDOJI,SHORTLINE]",0.921096158902406,2
"P@[,ENGULFING,CLOSINGMARUBOZU,MORNINGSTAR]",0.9326993416239943,1
"P@[,CLOSINGMARUBOZU,MORNINGSTAR,LONGLINE]",0.9401097004782177,4
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.9445368760723801,2
"M@[,CCI,RSI:BOP]P@[,MORNINGSTAR,LONGLINE]",0.9495982468955442,1
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE,TAKURI]",0.9503093488934533,2
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]",0.951704545454552,1
"M@[,APO,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.9638554216867437,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]",0.9696727853152507,1
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]O@[,CROSSOVER21]",0.9732758003775089,5
"M@[,CCI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.9869303691474947,4
"M@[,ADXR20,CCI:BOP]P@[,LONGLINE]",0.9885057471264395,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,HIGHWAVE,RICKSHAWMAN,UNIQUE3RIVER]",0.9894262011879636,2
"M@[,CCI:BOP]P@[,BELTHOLD,MORNINGSTAR]",1.0104950437289497,6
"M@[,AROON:BOP]P@[,BELTHOLD,3OUTSIDE]O@[,CROSSOVER21]",1.0227648177813347,2
"M@[,ADXR40,RSI:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",1.0259505129752446,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE]",1.0367420349434715,1
"P@[,CLOSINGMARUBOZU,PIERCING,LONGLINE]",1.0396470962533795,4
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]O@[,CROSSOVER50]",1.0420096663885312,2
"P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]O@[,CROSSOVER21]",1.042963217305452,1
"M@[,RSI]P@[,HIKKAKE]",1.0466241364544098,6
"P@[,BELTHOLD,COUNTERATTACK,LONGLINE]",1.0614248485238287,3
"M@[,RSI:BOP]P@[,HAMMER,HARAMI,SHORTLINE]",1.0628742514970095,1
"M@[,RSI:BOP]P@[,PIERCING,LONGLINE]",1.0699152542372905,1
"M@[,AROON:BOP]P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI]",1.0737693487658528,1
"P@[,BELTHOLD,PIERCING,LONGLINE]O@[,CROSSOVER21]",1.0747744500604957,2
"M@[,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",1.0754414125200715,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,RICKSHAWMAN]",1.0782725291915725,1
"M@[,APO:BOP]P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]O@[,CROSSOVER50]",1.0814419225634209,1
"M@[,CCI,RSI:BOP]P@[,ENGULFING,SHORTLINE]",1.093749999999995,1
"P@[,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",1.0964513193812515,1
"M@[,CCI:BOP]P@[,ENGULFING,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",1.0997389952784538,1
"M@[,ADXR20,CCI:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",1.1002066115702456,1
"P@[,HAMMER,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HIKKAKE,HOMINGPIGEON,TAKURI]",1.1049227452389465,1
"M@[,AROON,CCI:BOP]P@[,BELTHOLD,3INSIDE]",1.1095031355523315,1
"M@[,ADXR40,CCI,RSI:BOP]P@[,BELTHOLD,LONGLINE]",1.1102941176470589,1
"M@[,ADXR40,RSI,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",1.1127475045000743,1
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,LONGLINE]",1.1131942816967424,1
"M@[,RSI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",1.1178204298756511,1
"M@[,ADXR20:BOP]P@[,3OUTSIDE,LONGLINE]",1.117941244132491,2
"P@[,3INSIDE,SHORTLINE,UNIQUE3RIVER]",1.1209429664184212,3
"M@[,ADXR40:BOP]P@[,ENGULFING,SHORTLINE]",1.1218245874281603,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",1.129404489481436,9
"P@[,BELTHOLD,ENGULFING,HIKKAKE]",1.1317719664947743,2
"M@[,AROON,CCI:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE]",1.145613506180287,1
"M@[,CCI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",1.1587176980589788,6
"M@[,AROON:BOP]P@[,SPINNINGTOP,SHORTLINE,UNIQUE3RIVER]",1.1591403042743187,1
"M@[,ADXR20:BOP]P@[,BELTHOLD,3INSIDE]",1.1597281223449525,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER50]",1.1701476290904018,1
"M@[,AROON:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]",1.1759020618556628,1
"P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER50]",1.1773488699223427,6
"P@[,CLOSINGMARUBOZU,LONGLINE,RISEFALL3METHODS]",1.179361179361182,1
"M@[,ADXR20,AROON:BOP]",1.1822802917975372,5
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",1.1897650887102191,2
"P@[,SPINNINGTOP,HIKKAKE,HIKKAKEMOD]",1.1951594170319617,1
"P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]O@[,CROSSOVER50]",1.209520093640252,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]V@[,AD:OBV]",1.2199476315163056,1
"P@[,HARAMI,SPINNINGTOP,HIGHWAVE,HIKKAKE]",1.2274763217098246,5
"P@[,3OUTSIDE]O@[,CROSSOVER21]",1.2302119836460554,5
"M@[,ADXR20:BOP]P@[,SHORTLINE,UNIQUE3RIVER]",1.2454710144927537,1
"M@[,APO,AROON:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",1.2491635065804114,1
"M@[,ADXR40:BOP]P@[,BELTHOLD]",1.2499499516145158,9
"M@[,CCI:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",1.2664479771635864,7
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HOMINGPIGEON,TAKURI]V@[,AD]",1.2880228136882086,1
"M@[,CCI:BOP]P@[,ENGULFING,MORNINGSTAR,LONGLINE]",1.2886879105591995,2
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIKKAKE]",1.2924279560308969,2
"P@[,HAMMER]O@[,CROSSOVER21]",1.2954536528293452,3
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]",1.3019693654266933,1
"M@[,RSI,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,UNIQUE3RIVER]",1.3095238095238029,1
"M@[,AROON:BOP]P@[,SHORTLINE]V@[,AD:OBV]",1.3125000000000024,1
"M@[,AROON:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR]",1.3189348395056442,2
"M@[,APO:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",1.32712435362409,4
"M@[,ADXR20,CCI:BOP]P@[,SPINNINGTOP,SHORTLINE]",1.3275027330938625,1
"P@[,DOJI,DOJISTAR,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",1.3356758638638795,3
"M@[,RSI]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",1.3621853898096963,2
"P@[,ENGULFING,SPINNINGTOP,SHORTLINE]",1.3751604201884586,6
"M@[,ADXR20:BOP]P@[,BELTHOLD,SEPARATINGLINES]",1.3888888888888888,1
"M@[,APO,AROON:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",1.3973557121368136,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,UNIQUE3RIVER]",1.406649616368269,1
"M@[,CCI:BOP]P@[,BELTHOLD,SEPARATINGLINES]",1.4175335228694694,14
"M@[,APO:BOP]P@[,SPINNINGTOP,3INSIDE]",1.422175819129977,2
"P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",1.4320642682500753,1
"M@[,CCI:BOP]P@[,SHORTLINE,UNIQUE3RIVER]",1.4350021232366055,3
"P@[,SHORTLINE]V@[,AD]",1.435309973045819,1
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",1.4597525371889337,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE]",1.4706934802834006,1
"M@[,AROON:BOP]P@[,HIKKAKE]",1.477943862160684,4
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER50]",1.4824918477741247,2
"P@[,TASUKIGAP]O@[,CROSSOVER50]",1.4847274574983644,2
"M@[,CCI:BOP]P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HIKKAKE,TAKURI]",1.4904883310453076,1
"M@[,APO,AROON:BOP]O@[,CROSSOVER50]",1.4933444259567425,1
"P@[,ENGULFING,SPINNINGTOP,HIKKAKE]",1.5013163838671746,2
"M@[,ADXR40,CCI:BOP]P@[,3INSIDE]",1.5035342039055892,1
"M@[,AROON,RSI:BOP]",1.5068158168574461,2
"M@[,CCI:BOP]P@[,SPINNINGTOP,3OUTSIDE,SHORTLINE]",1.5173067804646698,1
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN,TAKURI]",1.5177797051170858,1
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",1.529051987767584,1
"M@[,RSI:BOP]P@[,BELTHOLD,ENGULFING]",1.546974447561408,4
"M@[,ADXR20,CCI:BOP]P@[,ENGULFING]",1.5641857341157912,2
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,PIERCING,HIKKAKE,LONGLINE]",1.5743405615276513,2
"M@[,ADXR20,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",1.5758401453224258,1
"M@[,RSI:BOP]P@[,MORNINGSTAR]",1.6428880242109738,1
"P@[,HAMMER]V@[,AD]",1.649214659685867,1
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP]",1.6493312829115991,3
"M@[,RSI:BOP]P@[,BELTHOLD,HIKKAKE,LONGLINE]",1.6546858257829755,2
"M@[,APO:BOP]P@[,HIKKAKE]",1.6558177595781942,2
"P@[,CLOSINGMARUBOZU,3INSIDE]O@[,CROSSOVER21]",1.660516605166049,1
"M@[,RSI]P@[,HARAMI,HOMINGPIGEON]",1.6776936007809191,8
"P@[,DOJI,DOJISTAR,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,TAKURI]",1.6913123844731937,1
"M@[,AROON:BOP]P@[,SPINNINGTOP,HIGHWAVE,HIKKAKE]",1.7010309278350515,1
"M@[,APO,AROON:BOP]P@[,ENGULFING]",1.7127980268566732,1
"P@[,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR]O@[,CROSSOVER21]",1.7208182912153975,1
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",1.7479300827966802,1
"M@[,RSI:BOP]P@[,BELTHOLD,PIERCING,LONGLINE]",1.7586206896551673,1
"M@[,CCI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]",1.762013729977114,1
"P@[,PIERCING,HIKKAKE]",1.768551236749123,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,TAKURI]",1.7869718309859113,1
"P@[,3INSIDE,LONGLINE]V@[,AD:OBV]",1.7873696407879436,1
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI,TASUKIGAP]",1.7912291537986447,1
"M@[,APO:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",1.7915742793791576,1
"M@[,CCI:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",1.806959477591897,1
"P@[,BELTHOLD]O@[,CROSSOVER21,CROSSOVER50]",1.812528456394327,3
"M@[,CCI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",1.8224790533864526,8
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",1.8379774277880536,1
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",1.8473240967128373,1
"M@[,APO:BOP]P@[,3INSIDE]V@[,AD:OBV]",1.8481779262817095,1
"P@[,HARAMI]O@[,CROSSOVER50]",1.8679006486315504,2
"M@[,CCI,RSI:BOP]P@[,CLOSINGMARUBOZU]",1.9014084507042173,1
"M@[,RSI,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",1.9052631578947394,1
"P@[,HARAMI]V@[,AD:OBV]",1.9180323380739885,3
"M@[,RSI,CCI:BOP]P@[,SPINNINGTOP]",1.9294095993314742,3
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,MORNINGSTAR,LONGLINE]",1.97314890154597,1
"M@[,APO,AROON:BOP]P@[,CLOSINGMARUBOZU]",1.9767227046000448,1
"M@[,ADXR20,AROON:BOP]P@[,BELTHOLD]O@[,CROSSOVER21]",1.9864918553833928,1
"M@[,APO:BOP]P@[,ENGULFING,CLOSINGMARUBOZU]V@[,AD:OBV]",1.9966755319148888,1
"M@[,AROON:BOP]P@[,ENGULFING,SPINNINGTOP]",1.9968919968920005,1
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",1.9985196150999387,1
"M@[,ADXR20:BOP]P@[,PIERCING]",2.0057079132568627,2
"P@[,HAMMER,ENGULFING,SHORTLINE]",2.0142083326746896,2
